title,author,publish_date,keywords,description
(생활문해교육 시리즈) 금융1편 - 보이스피싱의 사례 및 대처법,서울특별시교육청,2020-08-05,"['서울특별시교육청', '서울시교육청', '교육', '자치', '책임', '진로', '진학', '혁신', '민주', '청렴', '교육청', '조희연', '교육감', 'education']","서울특별시교육청이 성인 문해학습자들의 생활문해교육 수업시간에 활용할 수 있는 교육 영상을
제작하였습니다. 문해 학습 현장에서 수업 및 교육활동에 도움이 되기를 바랍니다.
 
 - 대상 : (만18세 이상) 성인 문해 학습자, 문해 교원
 - 구성 
  ☞ . 금융 1편: 보이스피싱의 사례 및 대처법
  . 금융 2편: 은행 창구 이용하는 기본 행동요령
  . 금융 3편: 현금자동입출금기(ATM) 이용하기
  . 정보 1편: 스마트폰 시작하기
  . 정보 2편: 카카오톡 사용하기
  . 정보 3편: 스마트폰으로 인터넷 검색하기
  . 정보 4편: 키오스크 이용하기
  . 생활안전 1편: 안전한 보행과 도로 횡단 방법
  . 생활안전 2편: 대중교통 안전하게 이용하기
  . 생활안전 3편: 대중교통 공공예절 알기
  . 생활안전 4편: 올바른 음식 관리법과 약의 오남용
  . 생활안전 5편: 재난 대피와 화재 대피법
  . 생활안전 6편: 병원에서 외래 진료 받는 방법
 
- 영상문의: 02-399-9523(평생교육과)

#문해 #교육 #금융 #보이스피싱 

블로그 https://blog.naver.com/seouledu2012
카카오스토리 https://story.kakao.com/ch/seouleducation
페이스북 https://www.facebook.com/seouleducation
포스트 https://post.naver.com/seouledu2012
브런치 https://brunch.co.kr/@seouledu
카카오톡 플러스친구 https://pf.kakao.com/_lxmgyxl
트위터 https://twitter.com/good_sen
지금서울교육(웹진) https://now.sen.go.kr/
뉴스스크랩 http://www.sen.go.kr/sennews.jsp
뉴스레터 http://enews.sen.go.kr/news/newsletter_l.do"
보이스피싱? 호락호락하게 당하지 않아! (Feat. 영화 보이스) l 팩트N무비,무비247 : MOVIE 247,2021-10-13,"['무비247', '팩트앤무비', '팩트N무비', '팩트n무비', '보이스피싱', '보이스', '영화', '변요한', '김무열', '사기죄', '사기범죄']","점점 체계화되고 조직화되는 보이스 피싱!
이젠 사기 범죄를 넘어 살인 범죄로 진화하는데...

#무비247 #팩트N무비 #보이스피싱"
#보이스피싱,단양상남자,2020-10-18,[],"#우체국보이스피싱
#보이스피싱"
(※시청자질문) 사람들이 보이스피싱에 걸리는 이유,돌아온붕어형 TV,2020-04-25,[],"○ 트위치 방송국 : https://www.twitch.tv/willow4052
○ 사연, 썰 문의: real609@naver.com

#시청자질문 #보이스피싱 #전화사기"
07 보이스피싱·스미싱·파밍·메신저피싱 피해예방,와이즈유저,2020-03-31,[],설명
검사를 사칭해? 보이스피싱 뿌리뽑아 근절해야합니다,빠꾸왕간디,2020-08-13,"['보이스피싱', '검사', '서울중앙지검']","본인이 서울중앙지검 특별수사1팀 수사관이라며 
보이스피싱을 하네요 ㅋㅋ 이런 전화 처음 받아봤습니다

영상을 재미있게 보셨다면 구독과 좋아요를 눌러주세요
알람설정을 켜두시면 업로드시 먼저 영상을 보실수 있습니다
영상이 재미 없으셨다면 싫어요 버튼도 감사합니다
댓글로 여러분들의 생각도 적어주시면 좋겠습니다!!

페이스북 : http://www.facebook.com/gandi0
카톡 오픈채팅방 : https://open.kakao.com/o/gevSZcJb

#보이스피싱 #검사 #서울중앙지검"
내 카톡이 스팸·보이스피싱 통로?…10대 노리는 신종 해킹 주의 / KBS 2021.09.04.,KBS News,2021-09-03,"['KBS', 'kbs news', 'kbs 뉴스', 'kbs뉴스', '가로', '게시', '계정', '노리', '뉴스', '뉴스광장', '뉴스광장1부', '미끼', '범죄', '보이스피싱', '불법', '스팸', '신종', '운영', '인스타그램', '정보', '제품', '주식', '주의', '청소년', '카카오', '카톡', '통로', '피해자', '해킹', '홍보']","[앵커]

 요즘 인스타그램 같은 SNS에서 제품을 홍보하는 게시물을 자주 볼 수 있는데요.

 홍보 대가를 미끼로  카카오톡 계정을 가로채, 불법 주식 정보방 운영에 사용하는 신종 해킹 범죄가 잇따르고 있습니다.

 피해자들은 대부분 10대 청소년들이었습니다.

 옥유정 기자의 보도입니다.

 [리포트]

 인터넷 쇼핑몰을 운영하는 김 모 씨.

 최근  자신의 카카오 계정을 돌려달라는 황당한 메일을 받았습니다.

 누군가 이 쇼핑몰 제품을  인스타그램에서 홍보해주면 협찬비 30만 원을 주겠다고 접근해 카카오 계정만 가로채갔다는 겁니다.

[사칭 피해 업체 관계자/음성변조 : ""자기 아직 학생인데 어떡해요, 이러면서 저희한테 해결해달라고... (사기에 쓰인) 계정에 저희 쇼핑몰 홈페이지 주소도 같이 있었어요. 그래서 정말 그럴싸하게...""]

 쇼핑몰을 사칭한 가짜 사이트였습니다.

 지금까지 이 쇼핑몰과 관련된 제보만 100여 건, 이 가운데 20여 명은 협찬비를 주겠다는 말에 속아 카카오톡 계정을 고스란히 넘겨줬습니다.

 대부분 청소년입니다.

 [카카오톡 계정 탈취 피해자/음성변조 : ""회사 전화번호를 달라고 했어요. 그 번호가 (실제로) 있길래 저는 믿고 (아이디와 비밀번호를) 보냈는데, 전화해보니까 전화기가 꺼져있다고 나오더라고요.""]

 이렇게 탈취된 계정은 불법 주식 정보방으로 초대하는 스팸 발신용으로 활용되거나, 채팅방에서 실제 수익을 올린 것처럼 연기하는 '바람잡이' 계정으로 사용됐습니다.

 사기 행각에 사용된 쇼핑몰 인스타그램 계정은 이름만 바꿔  여전히 운영되고 있습니다.

 잇따르는 신고에도 인스타그램 측이 ""검증이 필요하다""며 한달 가까이 방치하고 있기 때문입니다.

 [윤창현/국회 정무위원회 위원 : ""카톡을 통한 개인정보 유출, 불법 스팸톡 이 부분에 대한 컨트롤타워는 현재 갖춰지지 않은 상탭니다. 이게 잘못되면 개인정보, 금융정보까지 유출이 되고 금융사기까지 이어질 수 있기 때문에...""]

 탈취된 개인정보로 또 다른 2차 범죄를 저지르는 수법이 확산하고 있지만, 관련 업계의 미온적인 태도에 피해자들은 계속 늘고 있습니다.

 KBS 뉴스 옥유정입니다.

촬영기자:김연수 김상민/영상편집:박주연

▣ KBS 기사 원문보기 : http://news.kbs.co.kr/news/view.do?ncd=5272172

▣ 제보 하기
◇ 카카오톡 : 'KBS제보' 검색
◇ 전화 : 02-781-1234
◇ 홈페이지 : https://goo.gl/4bWbkG
◇ 이메일 : kbs1234@kbs.co.kr"
보이스피싱 '이것' 모르면 100% 당합니다.,아직청춘이다,2021-01-16,"['노인', '시니어', '노인일자리', '건강관리', '노인 정보', '노인 복지', '시니어전성시대', '노인 건강', '시니어 정보', '복지혜택']","아직 청춘이다!
안녕하세요 아청 패밀리 여러분들!
오늘도 많은 정보 얻어가세요.





노인,시니어,건강,노인정보,복지,건강정보"
보이스피싱 피해 대처 구제 어떻게? 은행 책임은?,소송가이드,2020-12-01,[],"★변호사 무료 상담신청
http://naver.me/xIJ9BmHn

★네이버 소송가이드 카페
https://cafe.naver.com/pharmacylove

안녕하세요. 법률문제로 고민에 빠지신분들에게 정확한 정보를 제공하여
현명한 선택을 하도록 도와드리는 소송가이드입니다.

은행이 본인 확인 절차를 제대로 하지 않아 보이스피싱 피해자의 정기예금이 해지되었다면
은행은 아무런 책임이 없을까요?
요즘은 날로 보이스피싱 범죄수법이 교활해져서 심지어는 은행 간부들조차도 당하는 경우가 많다고 합니다.
연변사투리가 섞인 어설픈 범행수법은 이제는 추억속의 이야기에 불과합니다.

실제로 서울중앙지검 검사라고 사칭한 범인으로부터 대포통장 범죄에 연루되었다는 전화를 받고
계좌번호와 공인인증서 비밀번호등을 알려주었고, 이후 은행 정기예금이 해지되고 예금에 들어있던 돈이 범죄자들의 통장으로 들어간 사건이 있었습니다.

피해자는 뒤늦게 사기를 당한 사실을 알고 은행으로 부터 배상하라는 소송을 냈는데요.
보이스피싱이 일상적인 범죄로 굳어진 상황에서 당사자뿐 아니라 고객돈을 굴려 영업하는
은행들도 범죄피해를 막기위해 충분한 조치를 다해야 한다는 뜻으로 볼수있습니다.

법원은 은행이 피해자의 예금을 해지 처리하면서 현행법상 규정된 전화나 대면 방식으로 본인 확인을 하지 않고, 문자로만 관련 사실을 통보해 고객에 대한 의무조치를 다하지 않았다고 밝혔습니다.
그리고 피해자의 예금이 단시간에 18차례에 걸쳐 이체되는 등 금융위원회사 예로 들고있는 
이상 금융거래에 해당되는데도 이를 막기 위한 임시조치도 하지 않았다고 말했습니다.

다만 피해자도 보이스피싱 범죄에 대한 주의를 다하지 못한채 범인으로부터 속아
자신의 공인인증서 번호를 알려줬기 때문에 손해에 대한 과실이 60%에 해당되므로
은행의 배상책임은 40%로 제한했습니다.

하지만 이번 소송은 정기예금이기 때문에 은행측의 과실이 인정된것입니다.
만약 일반 예금이었다면 사정이 달라졌을 것입니다.
따라서 근본적인 예방책은 절대로 예금관련 개인정보를 모르는 사람에게 알려줘서는 안됩니다.

소송가이드는 법률적으로 문제가 될 수 있는 부분에 관해 상세히 설명을 드리고, 그 해결책에 관하여 근거 법령 및 관련 법령을 제시하는 길잡이를 해드립니다.
항상 노력하는 자세로, 의뢰인의 이익을 최우선하는 모습을 보여드리겠습니다

그밖에 더 많은 정보는 네이버 소송가이드 카페로 오시면 확인하실수 있습니다.

내용이 마음에 드셨다면 구독과 좋아요 알람설정 부탁드립니다.
더 좋은 내용으로 찾아오겠습니다.
감사합니다.

본 음성은 인공지능 성우 서비스 타입캐스트에서 제작되었습니다.
인공지능 성우 소영
https://typecast.ai/"
목소리 살인 - 보이스피싱,시민경찰TV,2021-11-07,"['yt:cc=on', '형사', '경찰', '박병무', '시민경찰', '사건사고', '보이스피싱', '시낭송', '축의금 사연', '친구 축의금 3만원']","핫이슈, 목소리로 일어나는 살인 - 보이스피싱
(특별게스트. 서울 도봉경찰서 강력계 김준형 형사)

미담사례, 친구 축의금 3만원내고 미안하다며 보내온 택배

힐링타임, 흔들리며 피는 꽃 / 도종환 시인

좋은 글, 마른 나뭇잎 / 정현종 시인

#시민경찰 #경찰 #형사 #박병무교수
#보이스피싱 #축의금 #시낭송"
보이스피싱 나도 모르는 사이 내가 가담자라고? 보이스피싱 사기방조죄 (with Clova Dubbing),사기고소TV,2020-10-06,"['보이스피싱', '보이스피싱사기방조죄', '사기방조죄', '가담', '연락채', '공범자', '긴급체포', '연행', '경찰수사', '형사전문변호사', '법률상담', '사기고소']",법무법인 법조에서 알려드리는 보이스피싱 사기방조죄
'쉬운 돈벌이' 보이스피싱 범죄에 빠진 20~30대,KNN 부산뉴스 경남뉴스,2018-11-12,"['보이스피싱', '한국인', '상담원', '도박', '일자리']","쉽게 큰 돈을 벌 수 있다는 유혹에 20~30대 젊은이들이 보이스피싱 범죄에 가담하는 경우가 늘고 있습니다.

일자리 찾기가 어렵다고는 하지만, 쉽게 범죄의 길로 들어서는 게 아닌지 우려됩니다.

황보 람 기자입니다."
너나없는 보이스피싱 피해,CJB 청주방송,2019-11-29,"['CJB', '청주방송']","* 뻥 뚫린 개인정보...너나없는 보이스피싱 피해 *

#홍우표 #주홍정 #보이스피싱 #사기 #피해급증 #개인정보 #경찰 #청주흥덕경찰서 #은행 #현금 #ATM"
[보이스피싱예방협회] 은행직원 사칭 보이스피싱 이렇게도 당할수 있다!!?,보이스피싱예방협회,2020-12-03,"['보이스피싱', '보이스피싱예방', '보이스피싱범죄', '보이스피싱사례', '스미싱', '문자보이스피싱', '전화사기', '문자사기']","안녕하세요!
여러분의 보이스피싱 지킴이 보이스피싱 예방협회 입니다.

오늘 내용은 사업을통해 마이너스 통장을 알아보는 분에게 거짓을 말하고
개인정보를 취득해 금전피해를 입힌사례입니다.

☞ 격주:: 목요일 업로드

☞ 다양한 '피싱사례'를 통해 미리 예방합시다.

☞여러분의 제보를 기다립니다. 피해 예방을 위해 제보부탁드립니다!

보이스 피싱 예방 포스팅 블로그 https://blog.naver.com/spso2020
카카오 뉴스 http://pf.kakao.com/_RTWxnxb/61033071

제보 E-Mail : piter_pant@iitda.com"
[장산노인복지관] 보이스피싱! 미리알고 예방하자!,장산노인복지관,2022-08-28,[],"오늘은 보이스피싱의 다양한 사례들과 예방방법에 대한 영상을 준비해 보았습니다! 

#노인복지관 #보이스피싱 #스미싱 #시티즌코난 #시티즌 #장산노인복지관 #노인보이스피싱"
[#보이스2] EP5-02 골든타임팀에서 의심하는 보이스피싱 수금책이 내 아내?? 아닐 거야.. 아닐 건데.. 이게 뭐지?│#디글,디글 :Diggle,2020-08-24,"['Ocn', '보이스2', 'Diggle', '디글', 'Diggle 보이스2', '이하나', '이진욱', '권율', '손은서', '안세하', '김우석', '유승목', '김중기', '김기남', '강권주', '도강우', '방제수', '박은수', '곽독기', '이하나 이진욱', '이진욱 이하나', '보이스2 ost', '보이스2 권율', '보이스2 마지막회', '보이스2 이진욱', '보이스2 이하나', '보이스2 방제수', '보이스2 방제수 경찰서', '보이스2 현수', '보이스2 손가락', '보이스2 다시보기', '보이스2 5화', '보이스2 5화 다시보기', '보이스2 범인', '보이스 몰아보기', '보이스 정주행', '보이스 다시보기', '드라마 보이스 다시보기', '경찰 드라마', 'ocn 드라마', '보이스1', '보이스3', '보이스2 요약', '보이스2 정주행', '시그널', '라이프온마스', '골든타임', '보이스 프로파일러', '드라마 추천', '보이스 이하나', '보이스 이진욱', '보이스 권율', '보이스 손은서', '보이스2 손은서', '드라마 보이스 레전드', '드라마 보이스 ost', '드라마 보이스 장혁', '이하나 장혁', '장혁 이하나']","#보이스2 #Diggle #디글
방송국놈들이 덕질하는 채널 디글 구독하기! :Diggle ☞ http://bit.ly/2Urls34

OCN [보이스2] : 범죄 현장의 골든타임을 사수하는 112 신고센터 대원들의 치열한 기록을 그린 소리추격 스릴러 드라마
공식 홈페이지 : http://program.tving.com/ocn/voice2"
